timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,bitcoin_log_return_1,ema_fast,ema_slow,tr1,tr2,tr3,tr,atr,signal,trailing_stop,raw_stop,strategy_returns,position_change,transaction_cost,strategy_returns_gross
2020-01-11,8151.94,8012.09,8217.85,8002.02,31504583511.03613,145561586658.57422,-0.020802844968659494,7666.618527012668,7571.610316743654,215.82999999999993,37.340000000000146,178.48999999999978,215.82999999999993,275.3407142857144,1,7485.479857142857,7296.204142857143,-0.020802844968659494,0,0.0,-0.020802844968659494
2020-01-12,7983.41,8171.4,8171.4,7972.94,27533390875.51989,148204228775.38776,0.019688601930074504,7729.716211136085,7597.133281988606,198.46000000000004,159.3099999999995,39.150000000000546,198.46000000000004,274.2964285714287,1,7485.479857142857,7458.229285714285,0.019688601930074504,0,0.0,0.019688601930074504
2020-01-13,8160.01,8110.65,8164.32,8054.45,27962176780.628242,147446058196.45944,-0.007462239939709934,7777.332934744074,7618.9850572231335,109.86999999999989,7.079999999999927,116.94999999999982,116.94999999999982,271.18571428571437,1,7485.479857142857,7405.567142857142,-0.007462239939709934,0,0.0,-0.007462239939709934
2020-01-14,8099.45,8801.87,8832.87,8099.13,55384169405.51928,159481192213.82108,0.08178618602811422,7905.400067901065,7669.320586703,733.7400000000007,722.2200000000012,11.519999999999527,733.7400000000007,312.5007142857144,1,7989.3681428571435,7989.3681428571435,0.08178618602811422,0,0.0,0.08178618602811422
2020-01-15,8795.71,8820.85,8859.04,8570.39,48160401007.254,159960761751.8495,0.0021540383480806754,8019.831309413432,7718.32183833266,288.65000000000146,57.17000000000007,231.48000000000138,288.65000000000146,328.4571428571431,1,7989.3681428571435,7966.861428571428,0.0021540383480806754,0,0.0,0.0021540383480806754
2020-01-16,8821.03,8720.92,8845.85,8585.49,36462155571.2176,158412991117.64667,-0.011393500314487973,8107.467395736753,7760.985589892973,260.3600000000006,25.0,235.36000000000058,260.3600000000006,329.21571428571457,1,7989.3681428571435,7864.959142857142,-0.011393500314487973,0,0.0,-0.011393500314487973
2020-01-17,8737.33,8902.57,8952.26,8660.3,41671910798.34088,161848747742.1508,0.020615262155898848,8206.85522126966,7809.563649897527,291.96000000000095,231.34000000000015,60.6200000000008,291.96000000000095,315.7992857142861,1,8081.491857142856,8081.491857142856,0.020615262155898848,0,0.0,0.020615262155898848
2020-01-18,8883.98,8906.9,8950.64,8805.15,36801813631.51236,161823609428.34625,0.0004862581632488282,8294.360818610952,7856.258813731675,145.48999999999978,48.06999999999971,97.42000000000007,145.48999999999978,318.58642857142894,1,8081.491857142856,8078.575285714284,0.0004862581632488282,0,0.0,0.0004862581632488282
2020-01-19,8905.12,8690.38,9167.74,8544.89,39242297095.94223,157906057309.30655,-0.024609590517258157,8343.863216284582,7891.753332296285,622.8500000000004,260.84000000000015,362.0100000000002,622.8500000000004,352.8385714285718,1,8081.491857142856,7772.999714285713,-0.024609590517258157,0,0.0,-0.024609590517258157
2020-01-20,8690.27,8631.25,8728.03,8524.91,29527689342.88548,156848009983.54858,-0.006827328569251031,8379.78656424901,7923.221275602827,203.1200000000008,37.650000000001455,165.46999999999935,203.1200000000008,338.5242857142861,1,8081.491857142856,7751.086857142856,-0.006827328569251031,0,0.0,-0.006827328569251031
2020-01-21,8631.41,8724.82,8760.28,8515.56,27057681779.746685,158564958350.98007,0.010782499327723639,8422.915743717884,7957.331859619728,244.72000000000116,129.03000000000065,115.69000000000051,244.72000000000116,326.506428571429,1,8081.491857142856,7875.903285714285,0.010782499327723639,0,0.0,0.010782499327723639
2020-01-22,8718.03,8665.44,8776.03,8613.93,25628542094.50134,157502652064.02246,-0.0068291366288682955,8453.231275753149,7987.464120912506,162.10000000000036,51.210000000000946,110.88999999999942,162.10000000000036,303.14785714285756,1,8081.491857142856,7877.255571428571,-0.0068291366288682955,0,0.0,-0.0068291366288682955
2020-01-23,8665.85,8415.96,8670.01,8310.85,30696020541.207973,152984928858.5764,-0.029212797741972586,8448.572366284005,8005.697988107719,359.15999999999985,4.569999999999709,354.59000000000015,359.15999999999985,309.686428571429,1,8081.491857142856,7610.775285714284,-0.029212797741972586,0,0.0,-0.029212797741972586
2020-01-24,8415.12,8432.1,8504.82,8238.24,30691734305.128674,153294353936.51035,0.001915948178876803,8446.513320498503,8023.84275457122,266.5799999999999,88.86000000000058,177.71999999999935,266.5799999999999,293.56928571428614,1,8081.491857142856,7668.819857142857,0.001915948178876803,0,0.0,0.001915948178876803
2020-01-25,8431.4,8348.67,8431.4,8285.25,26582198966.298725,151794495723.25214,-0.009943606572221824,8434.28290543619,8037.665190546913,146.14999999999964,0.7000000000007276,146.85000000000036,146.85000000000036,288.6421428571433,1,8081.491857142856,7598.200428571427,-0.009943606572221824,0,0.0,-0.009943606572221824
2020-01-26,8346.73,8595.73,8598.31,8310.78,30241155463.270596,156302144661.30927,0.029163323589837756,8454.463792256665,8061.4126292470455,287.52999999999884,249.63999999999942,37.88999999999942,287.52999999999884,295.0042857142861,1,8081.491857142856,7828.718857142856,0.029163323589837756,0,0.0,0.029163323589837756
2020-01-27,8597.06,8879.34,8955.0,8564.29,39661537339.92209,161473602737.4275,0.032461661588723975,8507.573318224582,8096.218049279087,390.7099999999991,359.27000000000044,31.43999999999869,390.7099999999991,314.5585714285717,1,8081.491857142856,8061.487714285714,0.032461661588723975,0,0.0,0.032461661588723975
2020-01-28,8878.39,9320.81,9332.08,8878.39,49812761504.1306,169518428144.8912,0.048522304874735384,8609.22790344651,8148.328345054445,453.6900000000005,452.7399999999998,0.9500000000007276,453.6900000000005,294.5550000000003,1,8554.966999999999,8554.966999999999,0.048522304874735384,0,0.0,0.048522304874735384
2020-01-29,9336.81,9276.89,9388.92,9228.95,47273353143.75747,168738228801.50467,-0.0047231734729128545,8692.685665515695,8196.352245264894,159.96999999999935,68.11000000000058,91.85999999999876,159.96999999999935,285.36357142857156,1,8554.966999999999,8534.944714285713,-0.0047231734729128545,0,0.0,-0.0047231734729128545
2020-01-30,9276.19,9509.81,9570.22,9184.93,51037775414.9802,172993102966.37723,0.024797536068823237,8794.826207326234,8252.244064615325,385.28999999999905,293.3299999999999,91.95999999999913,385.28999999999905,294.2871428571429,1,8744.663428571428,8744.663428571428,0.024797536068823237,0,0.0,0.024797536068823237
2020-01-31,9505.25,9308.06,9511.61,9204.19,50102814005.68021,169340144566.23718,-0.021443205901042796,8858.980431410455,8297.172402291268,307.4200000000001,1.8000000000010914,305.619999999999,307.4200000000001,295.39142857142855,1,8744.663428571428,8540.042285714286,-0.021443205901042796,0,0.0,-0.021443205901042796
2020-02-01,9311.96,9363.22,9439.53,9285.88,48307978233.84802,170361167834.16483,0.005908556936036987,8922.010377484148,8342.536129853343,153.65000000000146,131.47000000000116,22.18000000000029,153.65000000000146,295.9742857142858,1,8744.663428571428,8593.686857142857,0.005908556936036987,0,0.0,0.005908556936036987
2020-02-02,9357.81,9338.42,9456.88,9204.42,55025402183.682236,169926610304.08496,-0.0026521753746731633,8974.06158029863,8384.91416688086,252.45999999999913,93.65999999999985,158.79999999999927,252.45999999999913,269.51785714285717,1,8744.663428571428,8637.673571428571,-0.0026521753746731633,0,0.0,-0.0026521753746731633
2020-02-03,9321.98,9308.91,9575.81,9240.22,56824765307.81458,169406963182.6937,-0.0031650670240796425,9015.917632761302,8424.233138502952,335.59000000000015,237.38999999999942,98.20000000000073,335.59000000000015,278.97999999999996,1,8744.663428571428,8583.562,-0.0031650670240796425,0,0.0,-0.0031650670240796425
2020-02-04,9303.21,9179.96,9332.49,9085.8,55377658455.62325,167075369075.11478,-0.013949158700021096,9036.42292866614,8456.39172835389,246.6900000000005,23.579999999999927,223.11000000000058,246.6900000000005,279.1207142857142,1,8744.663428571428,8454.246142857142,-0.013949158700021096,0,0.0,-0.013949158700021096
2020-02-05,9182.73,9592.18,9694.36,9160.11,65675565620.91084,174596806174.2994,0.04392533586274144,9105.892562582872,8504.723144168618,534.25,514.4000000000015,19.849999999998545,534.25,305.702857142857,1,8797.352571428572,8797.352571428572,0.04392533586274144,0,0.0,0.04392533586274144
2020-02-06,9585.98,9744.64,9842.37,9513.03,71141695218.03949,177388314197.5645,0.015769207068428836,9185.735992260014,8557.485563565699,329.34000000000015,250.1900000000005,79.14999999999964,329.34000000000015,303.57285714285706,1,8955.350571428571,8955.350571428571,0.015769207068428836,0,0.0,0.015769207068428836
2020-02-07,9757.21,9799.45,9845.58,9726.36,69495711755.62915,178414902529.15167,0.005608871397021804,9262.450243227511,8610.335114052265,119.21999999999935,100.94000000000051,18.279999999998836,119.21999999999935,293.0471428571427,1,9037.52742857143,9037.52742857143,0.005608871397021804,0,0.0,0.005608871397021804
2020-02-08,9806.27,9890.7,9913.44,9641.16,71561797135.19986,180081607384.42255,0.009268660041519546,9340.981462824073,8664.818726220254,272.28000000000065,113.98999999999978,158.29000000000087,272.28000000000065,302.00642857142844,1,9105.483285714286,9105.483285714286,0.009268660041519546,0,0.0,0.009268660041519546
2020-02-09,9889.45,10148.38,10148.38,9889.05,78110955304.52135,184792100015.16357,0.025719165143944563,9441.906279971063,8727.948993189604,259.3299999999999,257.6799999999985,1.6500000000014552,259.3299999999999,299.9921428571428,1,9368.400428571427,9368.400428571427,0.025719165143944563,0,0.0,0.025719165143944563
2020-02-10,10156.02,9890.12,10175.39,9771.54,81406687324.35088,180145850760.05313,-0.025777807808926714,9497.93299497468,8777.403078585792,403.84999999999854,27.01000000000022,376.8399999999983,403.84999999999854,300.9307142857142,1,9368.400428571427,9107.700142857144,-0.025777807808926714,0,0.0,-0.025777807808926714
2020-02-11,9880.45,10226.93,10276.86,9717.91,38930644711.90421,186262984851.99295,0.03348815814432289,9589.057620602845,8839.085075241715,558.9500000000007,386.7399999999998,172.21000000000095,558.9500000000007,308.4492857142856,1,9424.961857142858,9424.961857142858,0.03348815814432289,0,0.0,0.03348815814432289
2020-02-12,10228.71,10328.9,10383.85,10210.85,45456624047.83392,188132988212.86746,0.009921354324817083,9681.53791802749,8902.481455018664,173.0,156.92000000000007,16.079999999999927,173.0,309.38,1,9524.511999999999,9524.511999999999,0.009921354324817083,0,0.0,0.009921354324817083
2020-02-13,10328.39,10221.26,10454.25,10113.01,54151236617.55855,186190344916.03287,-0.010475926650809575,9749.003178274053,8958.599690975318,341.2399999999998,125.35000000000036,215.88999999999942,341.2399999999998,306.23357142857145,1,9524.511999999999,9425.052714285714,-0.010475926650809575,0,0.0,-0.010475926650809575
2020-02-14,10223.05,10320.16,10364.73,10118.42,50206573483.049774,187680301470.73926,0.009629398961710871,9820.397780989797,9016.53842752956,246.3099999999995,143.46999999999935,102.84000000000015,246.3099999999995,301.86857142857144,1,9535.301714285713,9535.301714285713,0.009629398961710871,0,0.0,0.009629398961710871
2020-02-15,10317.51,9894.14,10353.26,9840.68,51460340288.898056,180265718400.57037,-0.04215660111390234,9829.615558366073,9053.88317529426,512.5799999999999,33.100000000000364,479.47999999999956,512.5799999999999,327.50642857142844,1,9535.301714285713,9042.623285714286,-0.04215660111390234,0,0.0,-0.04215660111390234
2020-02-16,9896.24,9943.67,10040.51,9666.52,42364906261.0548,181221481668.7407,0.004993505121740295,9843.872363570314,9091.746444430675,373.9899999999998,146.3700000000008,227.61999999999898,373.9899999999998,336.18714285714276,1,9535.301714285713,9069.583428571428,0.004993505121740295,0,0.0,0.004993505121740295
2020-02-17,9934.92,9723.61,9946.32,9493.63,48517591137.467995,176547652266.39673,-0.022379219119339776,9828.839568124025,9118.634255305966,452.6900000000005,2.649999999999636,450.0400000000009,452.6900000000005,344.5514285714285,1,9535.301714285713,8827.776285714286,-0.022379219119339776,0,0.0,-0.022379219119339776
2020-02-18,9722.14,10133.82,10204.28,9604.33,54648014949.72496,184918071499.10074,0.041321396208929065,9866.962122108522,9161.833648697202,599.9500000000007,480.6700000000001,119.28000000000065,599.9500000000007,369.78428571428566,1,9535.301714285713,9172.380857142856,0.041321396208929065,0,0.0,0.041321396208929065
2020-02-19,10155.32,9618.41,10228.18,9580.01,50502739123.75383,175312937106.92148,-0.05219937455464907,9835.893106844956,9181.262429603705,648.1700000000001,94.36000000000058,553.8099999999995,648.1700000000001,377.9214285714285,1,9535.301714285713,8635.814285714285,-0.05219937455464907,0,0.0,-0.05219937455464907
2020-02-20,9625.62,9608.17,9665.92,9483.53,53579139400.80847,174871048291.16623,-0.001065192142151273,9807.427718489336,9199.428709195037,182.38999999999942,47.51000000000022,134.8799999999992,182.38999999999942,367.4249999999999,1,9535.301714285713,8652.865,-0.001065192142151273,0,0.0,-0.001065192142151273
2020-02-21,9601.62,9673.01,9739.71,9578.06,37678167400.71924,176701844101.55685,0.006725754795484582,9790.62550367817,9219.58110454844,161.64999999999964,131.53999999999905,30.110000000000582,161.64999999999964,370.45571428571424,1,9535.301714285713,8709.825142857144,0.006725754795484582,0,0.0,0.006725754795484582
2020-02-22,9668.09,9658.61,9691.25,9562.29,32555342237.084362,176097270350.4831,-0.001489787473927134,9774.123565718399,9238.263185205955,128.95999999999913,18.23999999999978,110.71999999999935,128.95999999999913,360.21857142857124,1,9535.301714285713,8722.041714285715,-0.001489787473927134,0,0.0,-0.001489787473927134
2020-02-23,9656.0,9946.72,9949.8,9653.46,38743680759.32858,181368043820.09412,0.02939310305198382,9795.698120003599,9268.41028370783,296.34000000000015,291.1899999999987,5.150000000001455,296.34000000000015,362.8621428571427,1,9535.301714285713,9003.278428571428,0.02939310305198382,0,0.0,0.02939310305198382
2020-02-24,9946.6,9670.96,9969.09,9517.12,41928789500.12296,175872097740.40662,-0.02811526793402875,9780.105855003148,9285.5400588692,451.96999999999935,22.3700000000008,429.59999999999854,451.96999999999935,366.29928571428565,1,9535.301714285713,8718.581857142857,-0.02811526793402875,0,0.0,-0.02811526793402875
2020-02-25,9665.38,9345.34,9665.91,9311.3,39441760776.318504,170478976467.6238,-0.034249757311101095,9725.760123127755,9288.084737215191,354.6100000000006,5.049999999999272,359.65999999999985,359.65999999999985,352.0642857142856,0,9535.301714285713,8429.972857142857,-0.035249757311101096,1,0.001,-0.034249757311101095
2020-02-26,9332.97,8801.66,9374.85,8687.11,45140119229.636024,160731785487.8149,-0.05993748328004498,9610.247607736786,9267.38581222731,687.7399999999998,29.51000000000022,658.2299999999996,687.7399999999998,388.8314285714284,0,9535.301714285713,,-0.0,0,0.0,-0.0
2020-02-27,8806.42,8781.18,8954.05,8575.79,43045469000.97675,160149975301.41962,-0.00232954508619813,9506.614156769689,9246.696203196361,378.2599999999984,152.38999999999942,225.86999999999898,378.2599999999984,391.475714285714,0,9535.301714285713,,-0.0,0,0.0,-0.0
2020-02-28,8816.64,8717.33,8894.61,8468.46,41297721067.30182,159030381910.26715,-0.007297796598203316,9407.953637173478,9224.16998178375,426.15000000000146,113.43000000000029,312.72000000000116,426.15000000000146,404.32142857142844,0,9535.301714285713,,-0.0,0,0.0,-0.0
2020-02-29,8724.31,8552.99,8792.87,8552.99,33291626663.006737,156047250857.11172,-0.019032068956237366,9301.083182526792,9195.60913149508,239.88000000000102,75.54000000000087,164.34000000000015,239.88000000000102,384.8428571428571,0,9535.301714285713,,-0.0,0,0.0,-0.0
2020-03-01,8547.97,8567.8,8759.62,8456.63,34310775733.322155,155934421965.2728,0.0017300607850451804,9209.422784710943,9168.8938493038,302.9900000000016,206.63000000000102,96.36000000000058,302.9900000000016,379.77142857142866,0,9535.301714285713,,0.0,0,0.0,0.0
2020-03-02,8517.42,8905.88,8952.72,8504.61,59776629742.57125,162521881368.8758,0.038700742543703134,9171.479936622076,9157.701770610021,448.10999999999876,384.9200000000001,63.18999999999869,448.10999999999876,379.4442857142857,0,9535.301714285713,,0.0,0,0.0,0.0
2020-03-03,8912.01,8756.72,8912.37,8649.94,68336042797.3885,159816567727.14258,-0.016890327137873737,9119.634944544316,9140.63871654151,262.4300000000003,6.490000000001601,255.9399999999987,262.4300000000003,355.33571428571423,-1,9680.592857142856,9680.592857142856,-0.001,1,0.001,-0.0
2020-03-04,8752.8,8758.65,8843.49,8692.54,38832067216.87788,159869936941.09732,0.00022037787472499207,9074.511826476277,9124.383877539745,150.9499999999989,86.77000000000044,64.17999999999847,150.9499999999989,319.8199999999998,-1,9590.181999999999,9590.181999999999,-0.00022037787472499207,0,0.0,-0.00022037787472499207
2020-03-05,8766.14,9038.87,9136.05,8766.14,38122635173.15044,165070261612.788,0.03149238310777801,9070.056598166742,9120.744989133798,369.90999999999985,377.39999999999964,7.489999999999782,377.39999999999964,333.7492857142856,-1,9590.181999999999,9906.618142857144,-0.03149238310777801,0,0.0,-0.03149238310777801
2020-03-06,9047.88,9135.85,9152.04,9008.53,41388087588.44269,166791067805.42844,0.010672067624011319,9078.2807733959,9121.387755553636,143.51000000000022,113.17000000000007,30.340000000000146,143.51000000000022,332.4535714285713,-1,9590.181999999999,10000.229285714286,-0.010672067624011319,0,0.0,-0.010672067624011319
2020-03-07,9128.44,8902.2,9160.97,8864.91,36764763103.12236,162543409238.00458,-0.025907797012279483,9056.270676721413,9112.060617019439,296.0599999999995,25.11999999999898,270.9400000000005,296.0599999999995,344.3892857142856,-1,9590.181999999999,9797.612142857144,0.025907797012279483,0,0.0,0.025907797012279483
2020-03-08,8910.02,8041.37,8910.02,8041.37,39132209137.697235,147076617271.6885,-0.10169897051793265,8929.408092131236,9066.499314167548,868.6500000000005,7.819999999999709,860.8300000000008,868.6500000000005,385.26857142857136,-1,9043.068285714286,9043.068285714286,0.10169897051793265,0,0.0,0.10169897051793265
2020-03-09,8050.87,7921.33,8223.75,7697.08,45678665163.11017,144664117909.4077,-0.015040345664014953,8803.398330614831,9017.768705054035,526.6700000000001,182.3800000000001,344.28999999999996,526.6700000000001,390.6042857142857,-1,8936.901142857143,8936.901142857143,0.015040345664014953,0,0.0,0.015040345664014953
2020-03-10,7954.51,7906.73,8138.89,7785.01,40882213633.94649,144410718987.88852,-0.0018448254733404463,8691.314789287977,8970.49046228578,353.8800000000001,217.5600000000004,136.3199999999997,353.8800000000001,390.1914285714286,-1,8921.227714285715,8921.227714285715,0.0018448254733404463,0,0.0,0.0018448254733404463
2020-03-11,7905.67,7935.52,7982.66,7620.77,38689036552.81125,144948460093.29614,0.0036345887350029324,8596.84044062698,8926.4491660183,361.8899999999994,75.93000000000029,285.9599999999991,361.8899999999994,366.9164285714286,-1,8889.502714285714,8889.502714285714,-0.0036345887350029324,0,0.0,-0.0036345887350029324
2020-03-12,7939.24,5142.99,7963.67,4795.52,50009548492.07486,93092131086.97026,-0.4337142618819257,8165.109135548608,8765.450903634543,3168.1499999999996,28.149999999999636,3140.0,3168.1499999999996,566.1942857142858,-1,6615.0951428571425,6615.0951428571425,0.4337142618819257,0,0.0,0.4337142618819257
2020-03-13,5154.34,5542.82,5874.4,4249.6,74329688818.10397,101262945297.35811,0.07486877412007929,7837.322993605032,8628.317673692647,1624.7999999999993,731.4099999999999,893.3899999999994,1624.7999999999993,651.8121428571428,-1,6615.0951428571425,7237.531571428572,-0.07486877412007929,0,0.0,-0.07486877412007929
2020-03-14,5553.14,5214.19,5621.92,5138.66,36054625746.82817,95216478864.65564,-0.0611196413202621,7509.431369404403,8483.035645024875,483.2600000000002,79.10000000000036,404.15999999999985,483.2600000000002,669.1964285714284,-1,6615.0951428571425,6954.100714285713,0.0611196413202621,0,0.0,0.0611196413202621
2020-03-15,5205.29,5397.93,5842.93,5160.25,32985693209.74783,98632587514.00247,0.0346317915456191,7245.493698228853,8351.754553747222,682.6800000000003,628.7400000000007,53.9399999999996,682.6800000000003,696.3171428571426,-1,6615.0951428571425,7208.354571428571,-0.0346317915456191,0,0.0,-0.0346317915456191
2020-03-16,5354.9,5032.5,5359.95,4550.8,44034438467.966835,91962797384.28253,-0.07009866821408209,6968.869485950247,8210.509679119681,809.1499999999996,37.98000000000047,847.1300000000001,847.1300000000001,724.8185714285713,-1,6615.0951428571425,6917.028285714286,0.07009866821408209,0,0.0,0.07009866821408209
2020-03-17,5054.12,5389.42,5458.3,4995.44,36007089253.822556,98079756006.79294,0.06852089392004691,6771.438300206466,8090.46330979544,462.8600000000006,425.8000000000002,37.0600000000004,462.8600000000006,739.135,-1,6615.0951428571425,7311.171,-0.06852089392004691,0,0.0,-0.06852089392004691
2020-03-18,5314.73,5376.28,5422.75,5036.93,37618067230.41405,98259998309.05324,-0.0024410872539644877,6597.043512680658,7974.966147676486,385.8199999999997,33.32999999999993,352.4899999999998,385.8199999999997,755.9114285714285,-1,6615.0951428571425,7341.649714285713,0.0024410872539644877,0,0.0,0.0024410872539644877
2020-03-19,5372.69,6170.2,6305.01,5264.7,48056214948.15649,112778383593.49141,0.13773456710491155,6543.688073595576,7898.167588200891,1040.3100000000004,928.7300000000005,111.57999999999993,1040.3100000000004,803.2621428571429,-1,6615.0951428571425,8258.681571428571,-0.13773456710491155,0,0.0,-0.13773456710491155
2020-03-20,6136.49,6195.6,6849.59,5784.79,50936770688.25396,113030383272.51407,0.004108110388663244,6500.177064396129,7825.717903596598,1064.8000000000002,679.3900000000003,385.40999999999985,1064.8000000000002,869.0685714285713,-1,6615.0951428571425,8455.178285714286,-0.004108110388663244,0,0.0,-0.004108110388663244
2020-03-21,6213.61,6145.77,6426.79,5951.22,40189198131.46317,112349835902.32983,-0.008075322397381268,6455.876181346613,7754.230758762701,475.5699999999997,231.1899999999996,244.3800000000001,475.5699999999997,881.8907142857144,-1,6615.0951428571425,8438.685857142858,0.008075322397381268,0,0.0,0.008075322397381268
2020-03-22,6171.23,5859.65,6395.68,5820.76,37255748385.30394,107128564670.89128,-0.04767416545134771,6381.347908678286,7673.610300943012,574.9200000000001,249.90999999999985,325.0100000000002,574.9200000000001,860.9099999999999,-1,6615.0951428571425,8098.016,0.04767416545134771,0,0.0,0.04767416545134771
2020-03-23,5848.04,6456.35,6549.61,5766.32,45578824447.64577,118046727572.5451,0.09697426779049927,6390.723170093501,7621.811990264586,783.29,689.96,93.32999999999993,783.29,879.24,-1,6615.0951428571425,8742.374,-0.09697426779049927,0,0.0,-0.09697426779049927
2020-03-24,6469.06,6730.17,6778.43,6365.2,45846522059.373184,123064256188.85924,0.04153626073408802,6433.154023831813,7583.869777912902,413.2300000000005,322.0799999999999,91.15000000000055,413.2300000000005,883.4792857142857,0,6615.0951428571425,9027.216142857143,-0.04253626073408802,1,0.001,-0.04153626073408802
2020-03-25,6740.4,6695.9,6894.0,6507.91,42082295491.03078,122445336599.19923,-0.005105004580796228,6465.997270852837,7546.083829916608,386.09000000000015,163.82999999999993,222.26000000000022,386.09000000000015,885.2078571428572,-1,8997.440428571428,8997.440428571428,-0.001,1,0.001,-0.0
2020-03-26,6701.07,6765.56,6767.29,6584.36,34840544710.10888,123732739823.4625,0.010349638419837765,6503.442611996232,7512.870049920157,182.9300000000003,71.39000000000033,111.53999999999996,182.9300000000003,671.9778571428573,-1,8512.702428571429,8512.702428571429,-0.010349638419837765,0,0.0,-0.010349638419837765
2020-03-27,6784.95,6397.83,6865.07,6373.23,32910551599.472366,117019679177.81361,-0.055886166835426375,6490.241035496703,7465.421537157597,491.84000000000015,99.50999999999931,392.33000000000084,491.84000000000015,591.052142857143,-1,7934.565571428572,7934.565571428572,0.055886166835426375,0,0.0,0.055886166835426375
2020-03-28,6403.78,6255.0,6403.78,6099.81,35231848358.55144,114171796491.49913,-0.02257772645206573,6460.835906059616,7413.914237704083,303.96999999999935,5.949999999999818,298.0199999999995,303.96999999999935,578.2457142857144,-1,7758.438857142857,7758.438857142857,0.02257772645206573,0,0.0,0.02257772645206573
2020-03-29,6264.74,5915.34,6264.74,5911.38,25923471292.176422,108551603303.50957,-0.05583216715993467,6392.648917802164,7350.1451212060365,353.3599999999997,9.739999999999782,343.6199999999999,353.3599999999997,554.7228571428572,-1,7357.619428571429,7357.619428571429,0.05583216715993467,0,0.0,0.05583216715993467
2020-03-30,5905.52,6403.14,6545.5,5905.52,34907149977.57921,117151628726.53436,0.07923951828959323,6393.960303076893,7309.84703094195,639.9799999999996,630.1599999999999,9.819999999999709,639.9799999999996,539.9264285714286,-1,7357.619428571429,7806.948714285714,-0.07923951828959323,0,0.0,-0.07923951828959323
2020-03-31,6403.14,6421.71,6508.22,6334.39,32287674952.1782,117750205634.39989,0.0028959423272909525,6397.429015192281,7272.053965795484,173.82999999999993,105.07999999999993,68.75,173.82999999999993,519.2814285714286,-1,7357.619428571429,7771.841714285714,-0.0028959423272909525,0,0.0,-0.0028959423272909525
2020-04-01,6419.49,6640.8,6640.8,6179.92,35886963977.71526,120921617010.34784,0.03354800078286481,6427.850388293246,7245.192094910571,460.8800000000001,219.09000000000015,241.78999999999996,460.8800000000001,524.6428571428571,-1,7357.619428571429,8004.871428571429,-0.03354800078286481,0,0.0,-0.03354800078286481
